trip_id,rider_id,distance_km,duration_min,fare_amount,ride_date,surge_flag,hour,day_of_week,month,zone_name,population_density,traffic_index,avg_speed_kmph,zone_type,traffic_level,payment_mode_Cash,payment_mode_Credit Card,payment_mode_UPI,payment_mode_Wallet,zone_Zone_1,zone_Zone_10,zone_Zone_2,zone_Zone_3,zone_Zone_4,zone_Zone_5,zone_Zone_6,zone_Zone_7,zone_Zone_8,zone_Zone_9,fare_log,distance_log,duration_sqrt,is_peak_hour,name,age,gender,city,signup_date,total_rides,cancelled_rides,avg_rating,ride_frequency,avg_ride_distance,avg_ride_fare,days_since_signup,ride_cancellation_rate
T01822,R0233,10.57,64.85,220.34,2024-08-09,0,0,4,8,Zone_5,2590,1.31,43.9,Business,1.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,5.3996999808366395,2.448415541205585,8.052949770115296,0,Ishaan Iyer,30,2,Hyderabad,2023-11-23,469,41,4.37,High,0.1903411513859275,3.3757569296375265,992,0.08742004264392324
T01823,R0212,4.58,42.58,77.52,2024-05-15,0,0,2,5,Zone_6,14627,0.54,37.6,Mixed,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,4.3633533694082605,1.7191887763932197,6.52533524043018,0,Aadhya Iyer,36,0,Ahmedabad,2023-09-11,73,12,3.22,Low,0.8024657534246575,15.458767123287672,1065,0.1643835616438356
T01824,R0248,6.47,52.78,148.29,2023-02-24,0,0,4,2,Zone_9,11037,1.83,56.1,Mixed,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,5.005890723065499,2.010894999144726,7.264984514780469,0,Vivaan Ghosh,18,0,Chennai,2021-10-24,104,12,3.65,Low,0.5549999999999999,9.03519230769231,1752,0.11538461538461539
T01825,R0093,9.15,72.97,125.3,2024-08-22,0,0,3,8,Zone_6,14627,0.54,37.6,Mixed,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,4.838660029356445,2.3174737054877963,8.542247947700886,0,Diya Patel,33,2,Surat,2019-05-30,119,18,3.77,Low,0.6012605042016808,9.999075630252099,2630,0.15126050420168066
T01826,R0010,17.62,90.44,227.02,2023-09-20,0,0,2,9,Zone_6,14627,0.54,37.6,Mixed,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,5.429433344405574,2.924236271848921,9.509994742374992,0,Vivaan Gupta,25,0,Surat,2023-05-14,173,1,3.38,Medium,0.49277456647398843,6.962485549132948,1185,0.005780346820809248
T01827,R0110,10.64,97.91,219.66,2023-06-01,0,0,3,6,Zone_1,4921,2.43,30.9,Residential,2.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,5.39662305533216,2.454447442303292,9.894948206029175,0,Vivaan Patel,19,0,Kolkata,2023-02-04,224,28,4.43,Medium,0.26571428571428574,4.226249999999999,1284,0.125
T01828,R0090,7.33,73.0,173.86,2024-06-13,0,0,3,6,Zone_3,12971,2.11,38.0,Business,2.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,5.163985653752745,2.1198634561787513,8.54400374531753,0,Kavya Iyer,33,0,Mumbai,2021-01-31,152,25,4.51,Low,0.7113815789473685,12.63078947368421,2018,0.16447368421052633
T01829,R0090,6.9,58.91,170.42,2024-08-17,1,0,5,8,Zone_3,12971,2.11,38.0,Business,2.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,5.1441166854707365,2.066862759472976,7.675285010994705,0,Kavya Iyer,33,0,Mumbai,2021-01-31,152,25,4.51,Low,0.7113815789473685,12.63078947368421,2018,0.16447368421052633
T01830,R0168,11.72,114.29,180.01,2023-10-27,0,0,4,10,Zone_4,4038,2.46,48.2,Business,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,5.198552278358462,2.543175557911976,10.690650120549265,0,Diya Das,23,1,Pune,2019-10-08,471,74,4.03,High,0.0743524416135881,1.2087261146496815,2499,0.15711252653927812
T01831,R0221,7.51,47.39,108.64,2023-09-19,0,0,1,9,Zone_5,2590,1.31,43.9,Business,1.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,4.697202271434585,2.1412419425852827,6.884039511798287,0,Diya Patel,21,0,Delhi,2021-01-13,106,1,4.41,Low,0.5540566037735849,8.615943396226415,2036,0.009433962264150943
T01832,R0209,11.19,85.31,190.72,2024-04-30,0,0,1,4,Zone_3,12971,2.11,38.0,Business,2.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,5.25603597429143,2.5006159434931803,9.236341266973628,0,Vivaan Sharma,31,2,Surat,2020-06-11,109,20,3.77,Low,0.5368807339449542,6.743944954128441,2252,0.1834862385321101
T01833,R0135,10.56,92.83,96.94,2023-09-17,0,0,6,9,Zone_6,14627,0.54,37.6,Mixed,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,4.584355046274172,2.4475508632442313,9.634832639957997,0,Reyansh Patel,38,0,Ahmedabad,2022-02-24,153,8,3.47,Low,0.4352941176470588,6.4845098039215685,1629,0.05228758169934641
T01834,R0277,1.77,17.08,41.11,2023-03-25,0,0,5,3,Zone_2,6371,0.91,58.4,Residential,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,3.740285242173836,1.0188473201992472,4.132795663954365,0,Kavya Gupta,42,0,Jaipur,2021-01-22,433,16,3.06,High,0.20076212471131638,3.2397228637413393,2027,0.03695150115473441
T01835,R0121,10.36,81.16,120.91,2024-05-13,0,0,0,5,Zone_5,2590,1.31,43.9,Business,1.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,4.803283067577055,2.4300984132930052,9.008884503644166,0,Diya Iyer,29,1,Pune,2023-07-13,378,10,4.17,High,0.23269841269841268,3.8740211640211637,1125,0.026455026455026454
T01836,R0030,10.33,86.22,159.71,2024-04-25,0,0,3,4,Zone_3,12971,2.11,38.0,Business,2.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,5.0796014985609785,2.427454075039915,9.285472524325296,0,Saanvi Patel,25,2,Mumbai,2021-01-08,442,58,3.72,High,0.1833710407239819,3.5865384615384617,2041,0.13122171945701358
T01837,R0144,11.98,119.08,161.41,2024-06-02,0,0,6,6,Zone_4,4038,2.46,48.2,Business,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,5.090124002186512,2.563409711275944,10.912378292562991,0,Ishaan Kumar,34,2,Pune,2021-01-31,194,10,3.52,Medium,0.4354123711340206,8.002319587628865,2018,0.05154639175257732
T01838,R0288,3.81,30.6,65.86,2023-09-01,0,0,4,9,Zone_4,4038,2.46,48.2,Business,2.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,4.202600880991953,1.57069708411767,5.531726674375733,0,Diya Ghosh,42,1,Ahmedabad,2021-08-30,43,5,4.56,Low,1.2111627906976743,18.50232558139535,1807,0.11627906976744186
T01839,R0187,13.47,105.41,270.11,2024-02-04,0,0,6,2,Zone_10,2440,1.54,35.4,Industrial,1.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,5.602524642581974,2.6720775406433925,10.266937225872184,0,Saanvi Reddy,27,2,Surat,2022-08-05,357,38,4.71,High,0.21170868347338936,3.818879551820728,1467,0.10644257703081232
T01840,R0226,7.17,67.97,156.24,2024-05-15,0,0,2,5,Zone_6,14627,0.54,37.6,Mixed,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,5.057773300553659,2.1004689088719113,8.244392033376384,0,Aarav Iyer,20,2,Surat,2021-07-30,266,2,3.25,Medium,0.2000375939849624,3.408571428571429,1838,0.007518796992481203
T01841,R0154,17.94,102.09,150.4,2023-12-03,0,0,6,12,Zone_10,2440,1.54,35.4,Industrial,1.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,5.019925341003349,2.9412760877579323,10.103959619871805,0,Kavya Patel,18,2,Kolkata,2019-03-25,466,79,4.68,High,0.2974678111587983,4.419570815450644,2696,0.16952789699570817
T01842,R0298,16.76,92.4,353.62,2023-07-15,0,0,5,7,Zone_5,2590,1.31,43.9,Business,1.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,5.871046793628842,2.876948737564024,9.612491872558333,0,Vivaan Singh,35,0,Ahmedabad,2020-03-25,65,11,3.88,Low,0.9721538461538463,15.421692307692307,2330,0.16923076923076924
T01843,R0256,4.96,44.3,59.86,2023-11-27,0,0,0,11,Zone_6,14627,0.54,37.6,Mixed,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,4.108576144468825,1.7850704810772584,6.6558245169174945,0,Aadhya Sharma,31,0,Delhi,2021-03-25,265,8,3.65,Medium,0.15641509433962264,2.8445283018867924,1965,0.03018867924528302
T01844,R0236,1.15,11.34,20.45,2024-05-01,0,0,2,5,Zone_1,4921,2.43,30.9,Residential,2.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,3.065724645374026,0.7654678421395714,3.3674916480965473,0,Arjun Gupta,28,1,Ahmedabad,2020-08-10,61,1,3.36,Low,0.8198360655737704,12.599016393442623,2192,0.01639344262295082
T01845,R0137,11.49,57.75,228.53,2024-03-03,0,0,6,3,Zone_4,4038,2.46,48.2,Business,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,5.4360337399118706,2.5249283241374862,7.599342076785332,0,Arjun Gupta,27,1,Bengaluru,2021-08-10,166,32,3.14,Medium,0.49596385542168675,9.032349397590362,1827,0.1927710843373494
T01846,R0013,3.9,27.41,59.02,2023-03-16,0,0,3,3,Zone_7,11070,0.64,45.2,Industrial,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,4.0946778400122215,1.589235205116581,5.23545604508337,0,Ishaan Gupta,43,0,Kolkata,2019-04-01,6,0,3.91,Low,13.418333333333335,238.80666666666664,2689,0.0
T01847,R0082,13.74,118.5,115.55,2023-12-12,0,0,1,12,Zone_10,2440,1.54,35.4,Industrial,1.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,4.758320365481766,2.6905648867611904,10.88577052853862,0,Kavya Singh,26,2,Pune,2022-12-27,274,23,3.15,Medium,0.08985401459854014,1.0863503649635036,1323,0.08394160583941605
T01848,R0286,10.65,94.84,102.71,2023-07-26,0,0,2,7,Zone_8,4516,1.93,31.0,Business,2.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,4.641598542601643,2.4553061800117097,9.73858305915188,0,Ishaan Nair,26,1,Pune,2023-02-15,29,0,4.48,Low,1.4572413793103447,21.62551724137931,1273,0.0
T01849,R0003,0.73,6.3,9.1,2023-01-21,0,0,5,1,Zone_9,11037,1.83,56.1,Mixed,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2.312535423847214,0.5481214085096876,2.5099800796022267,0,Kavya Reddy,34,1,Pune,2023-05-04,45,9,3.76,Low,1.5040000000000002,21.593555555555557,1195,0.2
T01850,R0271,11.91,79.11,174.3,2023-07-10,0,0,0,7,Zone_2,6371,0.91,58.4,Residential,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,5.1664987919271885,2.558002204858551,8.894380248224156,0,Saanvi Iyer,22,1,Bengaluru,2022-10-07,58,6,4.37,Low,1.1210344827586207,16.013448275862068,1404,0.10344827586206896
T01851,R0022,8.69,50.94,105.0,2023-06-02,0,0,4,6,Zone_9,11037,1.83,56.1,Mixed,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,4.663439094112067,2.2710944259026746,7.137226352022191,0,Aarav Nair,43,0,Kolkata,2020-09-14,220,1,3.32,Medium,0.2375,3.760090909090909,2157,0.004545454545454545
T01852,R0238,10.06,51.65,96.1,2024-08-06,0,0,1,8,Zone_10,2440,1.54,35.4,Industrial,1.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,4.575741375297279,2.403334996094189,7.1867934435323795,0,Reyansh Patel,30,2,Pune,2019-04-22,362,56,4.91,High,0.10698895027624308,1.6299171270718231,2668,0.15469613259668508
T01853,R0285,15.62,132.86,287.7,2024-06-24,0,0,0,6,Zone_5,2590,1.31,43.9,Business,1.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,5.665388086668889,2.810606789427302,11.526491226735047,0,Diya Iyer,29,0,Chennai,2019-01-10,244,16,4.97,Medium,0.25774590163934424,4.5302459016393435,2770,0.06557377049180328
T01854,R0097,7.35,58.39,94.59,2024-08-06,0,0,1,8,Zone_2,6371,0.91,58.4,Residential,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,4.560068212075671,2.122261538862764,7.641334961902927,0,Aarav Iyer,23,2,Bengaluru,2021-01-25,478,5,3.28,High,0.1452510460251046,2.3370292887029285,2024,0.010460251046025104
T01855,R0282,11.79,68.45,231.34,2023-08-10,0,0,3,8,Zone_10,2440,1.54,35.4,Industrial,1.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,5.448201816085329,2.548663615590751,8.273451516749223,0,Reyansh Kumar,22,2,Bengaluru,2022-05-02,319,3,4.47,Medium,0.29112852664576805,4.387931034482759,1562,0.009404388714733543
T01856,R0245,5.01,41.54,56.43,2023-03-07,0,0,1,3,Zone_6,14627,0.54,37.6,Mixed,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,4.0505668148762055,1.7934247485471162,6.445153217728808,0,Diya Sharma,35,0,Hyderabad,2020-03-04,265,48,4.73,Medium,0.14988679245283018,2.8352075471698113,2351,0.1811320754716981
T01857,R0274,5.13,48.17,111.86,2023-03-13,0,0,0,3,Zone_1,4921,2.43,30.9,Residential,2.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,4.726148112540994,1.81319474994812,6.940461079784253,0,Reyansh Nair,27,0,Surat,2019-03-18,31,5,3.04,Low,0.9754838709677419,15.392258064516128,2703,0.16129032258064516
T01858,R0196,6.91,35.04,113.8,2023-02-07,0,0,1,2,Zone_5,2590,1.31,43.9,Business,1.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,4.743191483885466,2.0681277817795625,5.919459434779497,0,Vivaan Das,18,1,Hyderabad,2019-06-24,51,9,4.93,Low,1.8813725490196078,31.831960784313726,2605,0.17647058823529413
T01859,R0297,4.9,32.94,47.64,2023-04-22,0,0,5,4,Zone_2,6371,0.91,58.4,Residential,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,3.8844462376579116,1.7749523509116738,5.739337940912697,0,Saanvi Gupta,47,1,Pune,2023-09-20,396,46,3.87,High,0.059898989898989896,1.0166161616161615,1056,0.11616161616161616
T01860,R0145,10.84,92.81,103.05,2023-07-08,0,0,5,7,Zone_5,2590,1.31,43.9,Business,1.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,4.644871552839644,2.4714836294558595,9.633794683301073,0,Saanvi Nair,36,0,Jaipur,2022-12-09,222,43,4.3,Medium,0.20873873873873874,2.948918918918919,1341,0.19369369369369369
T01861,R0041,1.38,7.84,28.57,2023-07-12,0,0,2,7,Zone_2,6371,0.91,58.4,Residential,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,3.3867603338643857,0.8671004876833833,2.8,0,Aarav Nair,25,2,Pune,2020-04-11,353,8,4.74,High,0.11937677053824362,1.9891218130311614,2313,0.0226628895184136
T01862,R0217,12.15,119.63,130.46,2023-01-05,0,0,3,1,Zone_5,2590,1.31,43.9,Business,1.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,4.87870262283543,2.5764217586237734,10.937549999885714,0,Kavya Iyer,39,2,Jaipur,2023-03-03,104,5,3.52,Low,0.40807692307692306,7.267596153846155,1257,0.04807692307692308
T01863,R0006,4.19,35.54,44.01,2024-01-19,0,0,4,1,Zone_4,4038,2.46,48.2,Business,2.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,3.806884687304841,1.6467336971777973,5.961543424315552,0,Aarav Das,45,0,Jaipur,2023-06-30,248,13,4.64,Medium,0.255,4.417056451612903,1138,0.05241935483870968
T01864,R0199,9.89,84.33,145.75,2024-01-29,0,0,0,1,Zone_9,11037,1.83,56.1,Mixed,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,4.988730458708206,2.387844936944869,9.183136719008381,0,Aarav Das,29,1,Ahmedabad,2021-08-03,344,27,3.91,High,0.24752906976744188,4.652616279069767,1834,0.07848837209302326
T01865,R0213,2.06,12.73,25.96,2023-11-20,0,0,0,11,Zone_5,2590,1.31,43.9,Business,1.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,3.2943542860441064,1.1184149159642893,3.5679125549822546,0,Kavya Ghosh,29,0,Chennai,2019-06-04,456,26,3.74,High,0.13396929824561402,2.3342105263157893,2625,0.05701754385964912
T01866,R0208,10.39,103.43,97.61,2024-03-08,0,0,4,3,Zone_9,11037,1.83,56.1,Mixed,1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,4.591172676344238,2.432735777459091,10.170054080485512,0,Aadhya Iyer,24,2,Chennai,2020-01-08,356,53,4.75,High,0.13882022471910113,1.691376404494382,2407,0.14887640449438203
T01867,R0139,13.42,107.81,311.79,2023-09-06,0,0,2,9,Zone_1,4921,2.43,30.9,Residential,2.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,5.745532038850664,2.668616131856803,10.383159442096611,0,Diya Gupta,44,2,Kolkata,2023-10-09,155,7,4.39,Low,0.38012903225806455,6.466,1037,0.04516129032258064
T01868,R0243,8.05,61.08,85.45,2023-08-17,0,0,3,8,Zone_2,6371,0.91,58.4,Residential,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,4.4595662121293,2.2027647577118348,7.815369473031969,0,Ishaan Patel,33,1,Jaipur,2023-02-06,315,11,3.7,Medium,0.1755873015873016,3.011206349206349,1282,0.03492063492063492
T01869,R0172,15.74,135.3,361.21,2024-06-29,0,0,5,6,Zone_4,4038,2.46,48.2,Business,2.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,5.89222415412396,2.8178010650613294,11.631852818876277,0,Reyansh Reddy,31,2,Pune,2019-12-24,168,14,3.72,Medium,0.5050595238095238,8.86077380952381,2422,0.08333333333333333
T01870,R0295,7.3,67.29,64.61,2023-12-26,0,0,1,12,Zone_1,4921,2.43,30.9,Residential,2.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,4.1837281233567865,2.1162555148025524,8.203048213926333,0,Kavya Gupta,18,0,Delhi,2019-05-29,98,18,3.59,Low,0.45683673469387753,5.34734693877551,2631,0.1836734693877551
T01871,R0055,10.06,100.3,231.96,2024-04-05,0,0,4,4,Zone_1,4921,2.43,30.9,Residential,2.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,5.450866765008321,2.403334996094189,10.014988766843425,0,Kavya Singh,32,1,Delhi,2021-11-07,425,12,4.19,High,0.16870588235294118,2.610729411764706,1738,0.02823529411764706
T01872,R0197,3.37,21.81,35.74,2023-04-05,0,0,2,4,Zone_5,2590,1.31,43.9,Business,1.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,3.6038660797869797,1.4747630091074988,4.670117771534247,0,Saanvi Das,29,0,Bengaluru,2020-10-08,475,87,3.87,High,0.14964210526315788,2.048421052631579,2133,0.1831578947368421
T01873,R0150,10.19,66.96,226.21,2024-02-02,0,0,4,2,Zone_7,11070,0.64,45.2,Industrial,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,5.425874699962912,2.4150205223238337,8.182909018191513,0,Ishaan Gupta,33,1,Pune,2022-02-27,215,16,4.95,Medium,0.25795348837209303,3.506232558139535,1626,0.07441860465116279
T01874,R0281,5.16,39.1,43.14,2023-06-05,0,0,0,6,Zone_5,2590,1.31,43.9,Business,1.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,3.7873664008285903,1.8180767775454285,6.252999280345393,0,Arjun Iyer,21,0,Jaipur,2020-10-15,268,17,4.74,Medium,0.1422761194029851,2.050858208955224,2126,0.06343283582089553
T01875,R0056,4.4,30.29,54.44,2023-05-26,0,0,4,5,Zone_10,2440,1.54,35.4,Industrial,1.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,4.015301354881648,1.6863989535702288,5.503635162326805,0,Meera Patel,40,2,Hyderabad,2021-02-26,93,13,3.25,Low,0.7120430107526882,9.976236559139785,1992,0.13978494623655913
T01876,R0017,15.9,118.97,161.71,2023-06-17,0,0,5,6,Zone_4,4038,2.46,48.2,Business,2.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,5.091969475151227,2.8273136219290276,10.907336980216574,0,Meera Das,49,0,Mumbai,2023-03-18,288,21,3.83,Medium,0.19437500000000002,2.820520833333333,1242,0.07291666666666667
T01877,R0281,1.65,9.01,22.93,2023-05-04,0,0,3,5,Zone_1,4921,2.43,30.9,Residential,2.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,3.175132901920282,0.9745596399981308,3.0016662039607267,0,Arjun Iyer,21,0,Jaipur,2020-10-15,268,17,4.74,Medium,0.1422761194029851,2.050858208955224,2126,0.06343283582089553
T01878,R0097,7.43,39.47,109.72,2024-06-19,0,0,2,6,Zone_10,2440,1.54,35.4,Industrial,1.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,4.707004491869359,2.131796772013764,6.282515419798028,0,Aarav Iyer,23,2,Bengaluru,2021-01-25,478,5,3.28,High,0.1452510460251046,2.3370292887029285,2024,0.010460251046025104
T01879,R0195,11.56,85.8,103.95,2023-03-24,0,0,4,3,Zone_3,12971,2.11,38.0,Business,2.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,4.653484046266642,2.5305171610400525,9.262828941527529,0,Aadhya Reddy,33,1,Kolkata,2021-05-27,72,10,4.97,Low,0.9766666666666668,14.502361111111112,1902,0.1388888888888889
T01880,R0057,9.17,70.82,119.13,2023-11-17,0,0,4,11,Zone_4,4038,2.46,48.2,Business,2.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4.788574489733284,2.3194422100604686,8.415461959987699,0,Aadhya Reddy,39,1,Bengaluru,2023-06-04,407,11,3.66,High,0.24648648648648647,3.8921621621621623,1164,0.02702702702702703
T01881,R0213,1.24,11.4,13.83,2024-08-14,0,0,2,8,Zone_6,14627,0.54,37.6,Mixed,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,2.696652156149841,0.8064758658669484,3.3763886032268267,0,Kavya Ghosh,29,0,Chennai,2019-06-04,456,26,3.74,High,0.13396929824561402,2.3342105263157893,2625,0.05701754385964912
T01882,R0022,11.02,71.31,123.44,2023-05-11,0,0,3,5,Zone_8,4516,1.93,31.0,Business,2.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,4.8238236720294365,2.4865719291070616,8.444524853418338,0,Aarav Nair,43,0,Kolkata,2020-09-14,220,1,3.32,Medium,0.2375,3.760090909090909,2157,0.004545454545454545
T01883,R0010,1.11,10.93,24.81,2024-05-14,0,0,1,5,Zone_6,14627,0.54,37.6,Mixed,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,3.2507620137305224,0.7466879474879752,3.306055050963308,0,Vivaan Gupta,25,0,Surat,2023-05-14,173,1,3.38,Medium,0.49277456647398843,6.962485549132948,1185,0.005780346820809248
T01884,R0265,5.78,51.31,97.08,2023-02-27,0,0,0,2,Zone_1,4921,2.43,30.9,Residential,2.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,4.585783472187901,1.9139771019523042,7.163099887618489,0,Kavya Das,39,0,Bengaluru,2020-11-26,176,24,3.26,Medium,0.25499999999999995,3.4528977272727275,2084,0.13636363636363635
T01885,R0198,6.78,42.21,143.92,2023-10-22,0,0,6,10,Zone_7,11070,0.64,45.2,Industrial,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,4.976181866026876,2.0515563381903004,6.496922348312315,0,Vivaan Kumar,31,2,Mumbai,2021-12-10,202,23,3.85,Medium,0.19361386138613862,2.9134158415841584,1705,0.11386138613861387
T01886,R0293,6.6,47.47,164.58,2024-08-17,1,0,5,8,Zone_6,14627,0.54,37.6,Mixed,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,5.10945446171066,2.028148247292285,6.8898476035395735,0,Arjun Kumar,39,0,Delhi,2019-10-01,248,44,3.2,Medium,0.09040322580645162,1.6186290322580645,2506,0.1774193548387097
T01887,R0222,7.47,74.53,113.68,2024-01-21,0,0,6,1,Zone_5,2590,1.31,43.9,Business,1.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,4.742145641015169,2.136530508663963,8.633075929238663,0,Aarav Singh,27,1,Surat,2022-08-28,475,12,3.44,High,0.16642105263157894,2.7908000000000004,1444,0.02526315789473684
T01888,R0046,11.33,85.5,178.34,2024-06-29,0,0,5,6,Zone_10,2440,1.54,35.4,Industrial,1.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,5.189283445523902,2.512035317176253,9.246621004453464,0,Vivaan Singh,31,0,Kolkata,2019-08-16,31,4,3.87,Low,2.581290322580645,41.82,2552,0.12903225806451613
T01889,R0018,7.15,53.93,134.58,2023-08-24,0,0,3,8,Zone_3,12971,2.11,38.0,Business,2.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,4.909561872002819,2.0980179272527715,7.343704787094863,0,Aarav Reddy,49,0,Delhi,2023-01-09,446,86,3.29,High,0.12150224215246637,2.3415470852017934,1310,0.19282511210762332
T01890,R0256,8.92,50.75,215.0,2023-08-01,0,0,1,8,Zone_3,12971,2.11,38.0,Business,2.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,5.375278407684165,2.2945529212967815,7.123903424387503,0,Aadhya Sharma,31,0,Delhi,2021-03-25,265,8,3.65,Medium,0.15641509433962264,2.8445283018867924,1965,0.03018867924528302
T01891,R0033,19.31,167.79,379.63,2023-07-01,0,0,5,7,Zone_2,6371,0.91,58.4,Residential,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,5.94182777466688,3.011113375592293,12.953377937819926,0,Diya Iyer,18,0,Chennai,2019-05-22,472,37,3.24,High,0.06792372881355933,1.2849364406779662,2638,0.07838983050847458
T01892,R0202,13.63,136.03,119.82,2024-07-26,0,0,4,7,Zone_4,4038,2.46,48.2,Business,2.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,4.794301834710595,2.683074215032033,11.663189958154673,0,Aadhya Reddy,27,1,Ahmedabad,2021-10-28,317,0,4.72,Medium,0.23249211356466878,2.86794952681388,1748,0.0
T01893,R0242,8.3,52.21,81.63,2023-05-01,0,0,0,5,Zone_8,4516,1.93,31.0,Business,2.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,4.414372810713093,2.2300144001592104,7.22564875980005,0,Kavya Iyer,34,1,Ahmedabad,2022-06-05,445,8,4.54,High,0.05903370786516854,0.7375056179775281,1528,0.017977528089887642
T01894,R0093,20.94,201.07,379.63,2024-02-23,0,0,4,2,Zone_10,2440,1.54,35.4,Industrial,1.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,5.94182777466688,3.088311454847084,14.17991537351334,0,Diya Patel,33,2,Surat,2019-05-30,119,18,3.77,Low,0.6012605042016808,9.999075630252099,2630,0.15126050420168066
T01895,R0184,4.82,24.32,74.34,2023-03-11,0,0,5,3,Zone_2,6371,0.91,58.4,Residential,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,4.322011202263895,1.7613002617433464,4.931531202375181,0,Meera Nair,29,0,Surat,2020-03-04,285,27,3.97,Medium,0.24266666666666664,4.2551578947368425,2351,0.09473684210526316
T01896,R0209,10.6,78.22,107.9,2024-07-28,0,0,6,7,Zone_8,4516,1.93,31.0,Business,2.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,4.690430029938915,2.451005098112319,8.84420714366189,0,Vivaan Sharma,31,2,Surat,2020-06-11,109,20,3.77,Low,0.5368807339449542,6.743944954128441,2252,0.1834862385321101
